Nombre de la Evaluación,NOMBRE,FECHA,LOCALIDAD,METODOLOGIA,CIENCIA,ESTUDIO,ESPECIE,GENERO,FAMILIA,ORDEN,CLASE,PHYLUM,REINO
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Momotus momota,Momotus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Nasua nasua,Nasua,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 19,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Aramides cajanea,Aramides,Rallidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 2,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Leontocebus weddelli weddelli,Leontocebus,Callitrichidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Nyctidromus albicollis,Nyctidromus,Caprimulgidae,Caprimulgiformes,Aves,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,-,Procyon,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Crypturellus sp.,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Leontocebus weddelli weddelli,Leontocebus,Callitrichidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 20,27/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 21,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 21,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 21,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 21,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 21,27/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Galictis vittata,Galictis,Mustelidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Pecari tajacu,Pecari,Tayassuidae,Cetartiodactyla,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Tamandua tetradactyla,Tamandua,Myrmecophagidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 22,27/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Odontophorus gujanensis,Odontophorus,Odontophoridae,Galliformes,Aves,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,-,Procyon,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 23,28/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 24,24/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Potos flavus,Potos,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Saimiri boliviensis boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Tamandua tetradactyla,Tamandua,Myrmecophagidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Aotus nigriceps,Aotus,Aotidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Caluromys cf lanatus,Caluromys,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Coendou bicolor,Coendou,Erethizontidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Dendrocincla sp.,Dendrocincla,Furnariidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 3,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Leontocebus weddelli weddelli,Leontocebus,Callitrichidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 4,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 4,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 4,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 4,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 5,18/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 5,18/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Psittacara leucophthalmus,Psittacara,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,OEFA 6,19/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 6,19/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 6,19/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 7,20/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Penelope jacquacu,Penelope,Cracidae,Galliformes,Aves,Chordata,Animalia
Lote 131,OEFA 7,20/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,-,Procyon,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus sp.,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 8,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Herpetología,Ameiva ameiva,Ameiva,Teiidae,Squamata,Sauropsida,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus sp.,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 9,23/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,PC1,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Momotus momota,Momotus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,PC1,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Monasa nigrifrons,Monasa,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC1,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphastos tucanus,Ramphastos,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC1,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC1,16/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Glaucidium bolivianum,Glaucidium,Strigidae,Strigiformes,Aves,Chordata,Animalia
Lote 131,PC10,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC100,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Thamnophilus doliatus,Thamnophilus,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC100,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Thraupis palmarum,Thraupis,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC100,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Troglodytes aedon,Troglodytes,Troglodytidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC100,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Aratinga weddellii,Aratinga,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC101,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Saltator coerulescens,Saltator,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC101,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Thamnophilus doliatus,Thamnophilus,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC101,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Troglodytes aedon,Troglodytes,Troglodytidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC101,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Tyrannus melancholicus,Tyrannus,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC101,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Cathartes aura,Cathartes,Cathartidae,Cathartiformes,Aves,Chordata,Animalia
Lote 131,PC102,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Progne tapera,Progne,Hirundinidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC102,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Troglodytes aedon,Troglodytes,Troglodytidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC102,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Tyrannus melancholicus,Tyrannus,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC102,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Volatinia jacarina,Volatinia,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC102,31/03/2017,Macuya,Puntos de conteo,Zoología,Ornitología,Ammodramus aurifrons,Ammodramus,Emberizidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC11,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Nyctidromus albicollis,Nyctidromus,Caprimulgidae,Caprimulgiformes,Aves,Chordata,Animalia
Lote 131,PC11,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ortalis guttata,Ortalis,Cracidae,Galliformes,Aves,Chordata,Animalia
Lote 131,PC11,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC11,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Troglodytes aedon,Troglodytes,Troglodytidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC11,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ammodramus aurifrons,Ammodramus,Emberizidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC11,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Monasa nigrifrons,Monasa,Bucconidae,Galbuliformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sciaphylax hemimelaena,Sciaphylax,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Taraba major,Taraba,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Aramides cajaneus,Aramides,Rallidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC12,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC13,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphastos tucanus,Ramphastos,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC13,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Troglodytes aedon,Troglodytes,Troglodytidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC13,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Brotogeris cyanoptera,Brotogeris,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC13,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Campephilus melanoleucos,Campephilus,Picidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC13,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Saltator maximus,Saltator,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Sciaphylax hemimelaena,Sciaphylax,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Attila spadiceus,Attila,Tyrannidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus bartletti,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Electron platyrhynchum,Electron,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Hypocnemis peruviana,Hypocnemis,Thamnophilidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC14,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Liosceles thoracicus,Liosceles,Rhinocryptidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Saltator maximus,Saltator,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Troglodytes aedon,Troglodytes,Troglodytidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Volatinia jacarina,Volatinia,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Aratinga weddellii,Aratinga,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cissopis leverianus,Cissopis,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,PC15,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Furnarius leucopus,Furnarius,Furnariidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC16,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphastos tucanus,Ramphastos,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC16,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Stelgidopteryx ruficollis,Stelgidopteryx,Hirundinidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC16,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Volatinia jacarina,Volatinia,Thraupidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC16,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC17,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Cyanocorax violaceus,Cyanocorax,Corvidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC18,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Psarocolius angustifrons,Psarocolius,Icteridae,Passeriformes,Aves,Chordata,Animalia
Lote 131,PC18,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Pteroglossus castanotis,Pteroglossus,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC18,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Ramphastos tucanus,Ramphastos,Ramphastidae,Piciformes,Aves,Chordata,Animalia
Lote 131,PC18,17/03/2017,Aguaytillo,Puntos de conteo,Zoología,Ornitología,Aratinga weddellii,Aratinga,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
